role_category_1,network_receiver_role_category,defender_role_category,raw_responsibility,n_passes,value,valued_responsibility,competition_name
ZDM,CB-3,LCB-4,0.0,46,-0.0051953876086956,-0.0,FIFA Men's World Cup
ZDM,CB-3,LDM,0.0235552080405817,23,-0.0068982304347825,-0.0001624892530031,FIFA Men's World Cup
ZDM,CB-3,LS,0.183955078029235,31,-0.0065575074193547,-0.0012062867890046,FIFA Men's World Cup
ZDM,CB-3,LW,0.0852636867209418,42,-0.0053006373809523,-0.0004519518850708,FIFA Men's World Cup
ZDM,CB-3,LWB,0.0,19,-0.0080915399999999,-0.0,FIFA Men's World Cup
ZDM,CB-3,LZM,0.0929535657342803,42,-0.0055730426190475,-0.0005180341834295,FIFA Men's World Cup
ZDM,CB-3,RB,0.000187978596478,46,-0.0051953876086956,-9.766216708422929e-07,FIFA Men's World Cup
ZDM,CB-3,RCB-3,0.0,19,-0.0080915399999999,-0.0,FIFA Men's World Cup
ZDM,CB-3,RCB-4,0.0,46,-0.0051953876086956,-0.0,FIFA Men's World Cup
ZDM,CB-3,RDM,0.0109199982179991,23,-0.0068982304347825,-7.532866405517301e-05,FIFA Men's World Cup
ZDM,CB-3,RS,0.2157029409929168,31,-0.0065575074193547,-0.0014144736359376,FIFA Men's World Cup
ZDM,CB-3,RW,0.0951190194049697,42,-0.0053006373809523,-0.0005041914298975,FIFA Men's World Cup
ZDM,CB-3,RWB,0.0,19,-0.0080915399999999,-0.0,FIFA Men's World Cup
ZDM,CB-3,RZM,0.1335985166961217,42,-0.0055730426190475,-0.000744550227389,FIFA Men's World Cup
ZDM,CB-3,ST,0.2783252770046949,34,-0.0055718929411764,-0.0015507986462934,FIFA Men's World Cup
ZDM,CB-3,ZDM,0.0386641109121698,42,-0.0055730426190475,-0.0002154767379411,FIFA Men's World Cup
ZDM,CB-3,ZOM,0.243011884921984,19,-0.0074651552631578,-0.0018141214517352,FIFA Men's World Cup
ZDM,GK,CB-3,0.040552301410987,14,0.0024340328571428,9.870563406710356e-05,FIFA Men's World Cup
ZDM,GK,GK,0.0043848906759398,49,-0.002361201632653,-1.0353611023034338e-05,FIFA Men's World Cup
ZDM,GK,LB,0.0,35,-0.0042792954285714,-0.0,FIFA Men's World Cup
ZDM,GK,LCB-3,0.0132486302220009,14,0.0024340328571428,3.2247601272486395e-05,FIFA Men's World Cup
ZDM,GK,LCB-4,0.045482401776551,35,-0.0042792954285714,-0.0001946326340028,FIFA Men's World Cup
ZDM,GK,LDM,0.129509379113002,21,0.0005030919047619,6.515512022249241e-05,FIFA Men's World Cup
ZDM,GK,LS,0.2938611344398177,24,-0.0028650795833333,-0.0008419355366186,FIFA Men's World Cup
ZDM,GK,LW,0.0899675011431169,33,-0.0024001027272727,-0.0002159312448595,FIFA Men's World Cup
ZDM,GK,LWB,0.0766656578610126,14,0.0024340328571428,0.0001866067302481,FIFA Men's World Cup
ZDM,GK,LZM,0.1376155801450817,28,-0.0045094217857142,-0.0006205666951599,FIFA Men's World Cup
ZDM,GK,RB,0.0285714285714285,35,-0.0042792954285714,-0.0001222655836734,FIFA Men's World Cup
ZDM,GK,RCB-3,0.0,14,0.0024340328571428,0.0,FIFA Men's World Cup
ZDM,GK,RCB-4,0.0122719291425303,35,-0.0042792954285714,-5.251521027938256e-05,FIFA Men's World Cup
ZDM,GK,RDM,0.0725262006808549,21,0.0005030919047619,3.648734444567582e-05,FIFA Men's World Cup
ZDM,GK,RS,0.2062537882108649,24,-0.0028650795833333,-0.0005909335175881,FIFA Men's World Cup
ZDM,GK,RW,0.0703075800290302,33,-0.0024001027272727,-0.0001687454145756,FIFA Men's World Cup
ZDM,GK,RWB,0.0,14,0.0024340328571428,0.0,FIFA Men's World Cup
ZDM,GK,RZM,0.1318185176186943,28,-0.0045094217857142,-0.0005944252951103,FIFA Men's World Cup
ZDM,GK,ST,0.359943495894346,25,-0.0018774788,-0.0006757862827395,FIFA Men's World Cup
ZDM,GK,ZDM,0.0932299173118041,28,-0.0045094217857142,-0.0004204130202061,FIFA Men's World Cup
ZDM,GK,ZOM,0.2891258824456332,15,-0.0018493733333333,-0.0005347016969714,FIFA Men's World Cup
ZDM,LB,CB-3,0.0161462900951631,46,-0.0014798915217391,-2.389475781937243e-05,FIFA Men's World Cup
ZDM,LB,GK,0.0,174,-0.002226011321839,-0.0,FIFA Men's World Cup
ZDM,LB,LB,0.0046987385682415,128,-0.0024941481249999,-1.1719349989844903e-05,FIFA Men's World Cup
ZDM,LB,LCB-3,0.0158107522935938,46,-0.0014798915217391,-2.3398198271607e-05,FIFA Men's World Cup
ZDM,LB,LCB-4,0.0055996556092098,128,-0.0024941481249999,-1.3966370538356388e-05,FIFA Men's World Cup
ZDM,LB,LDM,0.0523327859911761,68,-0.0017912620588235,-9.374173397852536e-05,FIFA Men's World Cup
ZDM,LB,LS,0.1566825894824345,79,-0.0027697760759493,-0.0004339756878662,FIFA Men's World Cup
ZDM,LB,LW,0.0228559071990154,118,-0.0022205614406779,-5.075294621784769e-05,FIFA Men's World Cup
ZDM,LB,LWB,0.0333777683440447,46,-0.0014798915217391,-4.9395476386924514e-05,FIFA Men's World Cup
ZDM,LB,LZM,0.0750287462083435,106,-0.0025049070754716,-0.000187940037241,FIFA Men's World Cup
ZDM,LB,RB,0.0261347313571821,128,-0.0024941481249999,-6.518389121189453e-05,FIFA Men's World Cup
ZDM,LB,RCB-3,0.0036373360336362,46,-0.0014798915217391,-5.382862757894536e-06,FIFA Men's World Cup
ZDM,LB,RCB-4,0.0186889394080577,128,-0.0024941481249999,-4.661298318284587e-05,FIFA Men's World Cup
ZDM,LB,RDM,0.0978893061097063,68,-0.0017912620588235,-0.0001753453999988,FIFA Men's World Cup
ZDM,LB,RS,0.264614444578867,79,-0.0027697760759493,-0.0007329227579451,FIFA Men's World Cup
ZDM,LB,RW,0.2511441543620725,118,-0.0022205614406779,-0.000557681025228,FIFA Men's World Cup
ZDM,LB,RWB,0.0247791055883725,46,-0.0014798915217391,-3.667038827651126e-05,FIFA Men's World Cup
ZDM,LB,RZM,0.2360311034215055,106,-0.0025049070754716,-0.0005912359809919,FIFA Men's World Cup
ZDM,LB,ST,0.2275765748066267,95,-0.001773828,-0.000403681700536,FIFA Men's World Cup
ZDM,LB,ZDM,0.1155777878531569,106,-0.0025049070754716,-0.0002895116185607,FIFA Men's World Cup
ZDM,LB,ZOM,0.2332181691370015,55,-0.0015548716363636,-0.0003626243162757,FIFA Men's World Cup
ZDM,LCB-3,CB-3,0.0,11,-0.0073043409090908,-0.0,FIFA Men's World Cup
ZDM,LCB-3,GK,0.0,66,-0.0042008554545454,-0.0,FIFA Men's World Cup
ZDM,LCB-3,LB,0.001161295712635,55,-0.0035801583636363,-4.157622558245484e-06,FIFA Men's World Cup
ZDM,LCB-3,LCB-3,0.0,11,-0.0073043409090908,-0.0,FIFA Men's World Cup
ZDM,LCB-3,LCB-4,0.0,55,-0.0035801583636363,-0.0,FIFA Men's World Cup
ZDM,LCB-3,LDM,0.0333653046251859,19,-0.0039983884210525,-0.0001334074476782,FIFA Men's World Cup
ZDM,LCB-3,LS,0.2470072575178708,29,-0.0042545396551723,-0.0010509021722251,FIFA Men's World Cup
ZDM,LCB-3,LW,0.1029990156130407,44,-0.0039159927272727,-0.0004033433960569,FIFA Men's World Cup
ZDM,LCB-3,LWB,0.0,11,-0.0073043409090908,-0.0,FIFA Men's World Cup
ZDM,LCB-3,LZM,0.0978777803054829,47,-0.0042827038297872,-0.0004191815445653,FIFA Men's World Cup
ZDM,LCB-3,RB,0.0201507119407918,55,-0.0035801583636363,-7.214273988805245e-05,FIFA Men's World Cup
ZDM,LCB-3,RCB-3,0.0,11,-0.0073043409090908,-0.0,FIFA Men's World Cup
ZDM,LCB-3,RCB-4,0.0096802173602713,55,-0.0035801583636363,-3.465671114419314e-05,FIFA Men's World Cup
ZDM,LCB-3,RDM,0.0616427677112205,19,-0.0039983884210525,-0.0002464717286581,FIFA Men's World Cup
ZDM,LCB-3,RS,0.227582000610427,29,-0.0042545396551723,-0.0009682566464005,FIFA Men's World Cup
ZDM,LCB-3,RW,0.1489179425420344,44,-0.0039159927272727,-0.000583161579955,FIFA Men's World Cup
ZDM,LCB-3,RWB,0.0412600474071143,11,-0.0073043409090908,-0.0003013774521868,FIFA Men's World Cup
ZDM,LCB-3,RZM,0.1628546220961979,47,-0.0042827038297872,-0.0006974581137499,FIFA Men's World Cup
ZDM,LCB-3,ST,0.2255942117247072,37,-0.0041587786486486,-0.0009381963909794,FIFA Men's World Cup
ZDM,LCB-3,ZDM,0.1037155280635882,47,-0.0042827038297872,-0.0004441828892463,FIFA Men's World Cup
ZDM,LCB-3,ZOM,0.2250400901601503,23,-0.0035715452173912,-0.0008037408577327,FIFA Men's World Cup
ZDM,LCB-4,CB-3,0.0,47,-0.0044605761702127,-0.0,FIFA Men's World Cup
ZDM,LCB-4,GK,0.0009935746968038,222,-0.0043751779729729,-4.347066127959394e-06,FIFA Men's World Cup
ZDM,LCB-4,LB,0.0031614352386368,175,-0.0043522424571428,-1.3759332671102967e-05,FIFA Men's World Cup
ZDM,LCB-4,LCB-3,0.0,47,-0.0044605761702127,-0.0,FIFA Men's World Cup
ZDM,LCB-4,LCB-4,0.0,175,-0.0043522424571428,-0.0,FIFA Men's World Cup
ZDM,LCB-4,LDM,0.0489046101491397,83,-0.0049865044578313,-0.0002438630565171,FIFA Men's World Cup
ZDM,LCB-4,LS,0.2307213724927251,92,-0.0048189257608695,-0.0011118291654883,FIFA Men's World Cup
ZDM,LCB-4,LW,0.0315447586583818,163,-0.00453511398773,-0.0001430590762311,FIFA Men's World Cup
ZDM,LCB-4,LWB,0.0068523593049146,47,-0.0044605761702127,-3.056547062523757e-05,FIFA Men's World Cup
ZDM,LCB-4,LZM,0.1226170745259214,139,-0.0040101412949639,-0.000491711794024,FIFA Men's World Cup
ZDM,LCB-4,RB,0.0099410708477449,175,-0.0043522424571428,-4.326595061302036e-05,FIFA Men's World Cup
ZDM,LCB-4,RCB-3,0.0059802383406988,47,-0.0044605761702127,-2.667530863471373e-05,FIFA Men's World Cup
ZDM,LCB-4,RCB-4,0.0068939371814571,175,-0.0043522424571428,-3.0004086098013223e-05,FIFA Men's World Cup
ZDM,LCB-4,RDM,0.0887952891961131,83,-0.0049865044578313,-0.0004427781054108,FIFA Men's World Cup
ZDM,LCB-4,RS,0.2440724808808949,92,-0.0048189257608695,-0.0011761671656362,FIFA Men's World Cup
ZDM,LCB-4,RW,0.0761548207239938,163,-0.00453511398773,-0.0003453707926984,FIFA Men's World Cup
ZDM,LCB-4,RWB,0.0356891770986026,47,-0.0044605761702127,-0.0001591942929005,FIFA Men's World Cup
ZDM,LCB-4,RZM,0.1851132522399011,139,-0.0040101412949639,-0.0007423302970523,FIFA Men's World Cup
ZDM,LCB-4,ST,0.31943373585873,130,-0.004061141076923,-0.0012972654660508,FIFA Men's World Cup
ZDM,LCB-4,ZDM,0.0803041652579617,139,-0.0040101412949639,-0.0003220310492585,FIFA Men's World Cup
ZDM,LCB-4,ZOM,0.2761389676897339,62,-0.0036294109677419,-0.001002221797954,FIFA Men's World Cup
ZDM,LS,CB-3,0.1232696483002816,25,0.0002920599999999,3.6002133482578776e-05,FIFA Men's World Cup
ZDM,LS,GK,0.0133333333333333,75,-0.0013342414666666,-1.778988622222247e-05,FIFA Men's World Cup
ZDM,LS,LB,0.0306610472762795,50,-0.0021473922,-6.584129376491456e-05,FIFA Men's World Cup
ZDM,LS,LCB-3,0.0418214874562125,25,0.0002920599999999,1.2214383626460946e-05,FIFA Men's World Cup
ZDM,LS,LCB-4,0.0922241763722091,50,-0.0021473922,-0.0001980414769931,FIFA Men's World Cup
ZDM,LS,LDM,0.1413125762831807,26,-0.0044406038461538,-0.000627513169753,FIFA Men's World Cup
ZDM,LS,LS,0.1327176920563499,38,0.0008848305263157,0.0001174326653136,FIFA Men's World Cup
ZDM,LS,LW,0.0579269177507319,43,-0.003090986744186,-0.000179051334899,FIFA Men's World Cup
ZDM,LS,LWB,0.0317667616785695,25,0.0002920599999999,9.277800415842653e-06,FIFA Men's World Cup
ZDM,LS,LZM,0.2004864487047536,49,0.0003140324489795,6.295925047397144e-05,FIFA Men's World Cup
ZDM,LS,RB,0.2486873093312874,50,-0.0021473922,-0.0005340291882969,FIFA Men's World Cup
ZDM,LS,RCB-3,0.278126175915348,25,0.0002920599999999,8.122953093783324e-05,FIFA Men's World Cup
ZDM,LS,RCB-4,0.2057278953013222,50,-0.0021473922,-0.0004417784776924,FIFA Men's World Cup
ZDM,LS,RDM,0.2982902805998243,26,-0.0044406038461538,-0.0013245889673018,FIFA Men's World Cup
ZDM,LS,RS,0.1622159967482237,38,0.0008848305263157,0.0001435336657795,FIFA Men's World Cup
ZDM,LS,RW,0.111914291118512,43,-0.003090986744186,-0.0003459255903323,FIFA Men's World Cup
ZDM,LS,RWB,0.1315193280199971,25,0.0002920599999999,3.84115349415188e-05,FIFA Men's World Cup
ZDM,LS,RZM,0.2872038486845641,49,0.0003140324489795,9.019132795877258e-05,FIFA Men's World Cup
ZDM,LS,ST,0.1701259302433168,37,-0.0036132883783784,-0.0006147140466089,FIFA Men's World Cup
ZDM,LS,ZDM,0.3346562898410969,49,0.0003140324489795,0.0001050929342652,FIFA Men's World Cup
ZDM,LS,ZOM,0.2072829301343756,27,-0.0033589674074074,-0.0006962566064332,FIFA Men's World Cup
ZDM,LW,CB-3,0.0297983347662307,22,-0.0007062022727272,-2.104365173540054e-05,FIFA Men's World Cup
ZDM,LW,GK,0.0,90,0.0013125333333333,0.0,FIFA Men's World Cup
ZDM,LW,LB,0.0242361228635396,68,0.0019656536764705,4.763982401010939e-05,FIFA Men's World Cup
ZDM,LW,LCB-3,0.0691062528728132,22,-0.0007062022727272,-4.8802992838446986e-05,FIFA Men's World Cup
ZDM,LW,LCB-4,0.0102744148074671,68,0.0019656536764705,2.019594123988145e-05,FIFA Men's World Cup
ZDM,LW,LDM,0.1480012490891598,41,0.0015288168292682,0.0002262668003602,FIFA Men's World Cup
ZDM,LW,LS,0.1853133957146572,41,0.0019138934146341,0.0003546700877017,FIFA Men's World Cup
ZDM,LW,LW,0.0214340237395245,68,0.0016844183823529,3.6103863594644224e-05,FIFA Men's World Cup
ZDM,LW,LWB,0.0714424939096553,22,-0.0007062022727272,-5.045285156830358e-05,FIFA Men's World Cup
ZDM,LW,LZM,0.0661324614549254,49,0.0011315614285714,7.483294255887985e-05,FIFA Men's World Cup
ZDM,LW,RB,0.2429081421923136,68,0.0019656536764705,0.0004774732827449,FIFA Men's World Cup
ZDM,LW,RCB-3,0.2340694648049915,22,-0.0007062022727272,-0.0001653003880213,FIFA Men's World Cup
ZDM,LW,RCB-4,0.0917415255456493,68,0.0019656536764705,0.0001803320669738,FIFA Men's World Cup
ZDM,LW,RDM,0.4321511332765677,41,0.0015288168292682,0.0006606799253405,FIFA Men's World Cup
ZDM,LW,RS,0.2818121503689036,41,0.0019138934146341,0.0005393584187549,FIFA Men's World Cup
ZDM,LW,RW,0.316122709037907,68,0.0016844183823529,0.0005324829021826,FIFA Men's World Cup
ZDM,LW,RWB,0.3426206070431314,22,-0.0007062022727272,-0.000241959451377,FIFA Men's World Cup
ZDM,LW,RZM,0.3452297382654162,49,0.0011315614285714,0.0003906486558169,FIFA Men's World Cup
ZDM,LW,ST,0.1796389213066453,49,0.0008093544897959,0.0001453915675016,FIFA Men's World Cup
ZDM,LW,ZDM,0.1530660920266841,49,0.0011315614285714,0.0001732036857595,FIFA Men's World Cup
ZDM,LW,ZOM,0.3037707724250892,22,0.0003147004545454,9.559680015979384e-05,FIFA Men's World Cup
ZDM,LWB,CB-3,0.0,11,0.0005219581818182,0.0,FIFA Men's World Cup
ZDM,LWB,GK,0.0,44,0.001166931590909,0.0,FIFA Men's World Cup
ZDM,LWB,LB,0.0070839086036954,33,0.0013819227272727,9.78941429736949e-06,FIFA Men's World Cup
ZDM,LWB,LCB-3,0.0,11,0.0005219581818182,0.0,FIFA Men's World Cup
ZDM,LWB,LCB-4,0.0200277480827896,33,0.0013819227272727,2.7676800251699505e-05,FIFA Men's World Cup
ZDM,LWB,LDM,0.0306511716043988,14,0.0012898878571428,3.953657405971647e-05,FIFA Men's World Cup
ZDM,LWB,LS,0.1276146809553516,23,0.0005258660869565,6.71082329121968e-05,FIFA Men's World Cup
ZDM,LWB,LW,0.0480270999654966,28,0.0021362339285714,0.0001025971204371,FIFA Men's World Cup
ZDM,LWB,LWB,0.0,11,0.0005219581818182,0.0,FIFA Men's World Cup
ZDM,LWB,LZM,0.1868505073719336,30,0.0011095519999999,0.0002073203541555,FIFA Men's World Cup
ZDM,LWB,RB,0.1812617387775557,33,0.0013819227272727,0.0002504897164016,FIFA Men's World Cup
ZDM,LWB,RCB-3,0.0634172615080785,11,0.0005219581818182,3.310115851264599e-05,FIFA Men's World Cup
ZDM,LWB,RCB-4,0.1234515684051703,33,0.0013819227272727,0.0001706005280965,FIFA Men's World Cup
ZDM,LWB,RDM,0.0411501633781808,14,0.0012898878571428,5.307909606096073e-05,FIFA Men's World Cup
ZDM,LWB,RS,0.1587293244195259,23,0.0005258660869565,8.347036871774974e-05,FIFA Men's World Cup
ZDM,LWB,RW,0.3322709966684699,28,0.0021362339285714,0.0007098085765634,FIFA Men's World Cup
ZDM,LWB,RWB,0.2261820313332526,11,0.0005219581818182,0.0001180575618346,FIFA Men's World Cup
ZDM,LWB,RZM,0.3053729153506844,30,0.0011095519999999,0.0003388271289731,FIFA Men's World Cup
ZDM,LWB,ST,0.2615354161422815,21,0.0018690509523809,0.000488823018622,FIFA Men's World Cup
ZDM,LWB,ZDM,0.2102275772629896,30,0.0011095519999999,0.0002332584288073,FIFA Men's World Cup
ZDM,LWB,ZOM,0.2671427526901173,12,-0.0013930958333333,-0.0003721554556777,FIFA Men's World Cup
ZDM,LZM,CB-3,0.0317675005425707,62,2.9413548387088653e-05,9.343949143457692e-07,FIFA Men's World Cup
ZDM,LZM,GK,0.003455029637955,244,0.0005577498770491,1.9270423557706564e-06,FIFA Men's World Cup
ZDM,LZM,LB,0.0264790685595609,182,0.0007377325824175,1.953447162845674e-05,FIFA Men's World Cup
ZDM,LZM,LCB-3,0.0368924958742703,62,2.9413548387088653e-05,1.08513921251832e-06,FIFA Men's World Cup
ZDM,LZM,LCB-4,0.0193264049195604,182,0.0007377325824175,1.4257718610154917e-05,FIFA Men's World Cup
ZDM,LZM,LDM,0.1142756268581596,113,0.0009400128318583,0.0001074205556153,FIFA Men's World Cup
ZDM,LZM,LS,0.2157062480816695,118,0.0001277391525423,2.7554133328044213e-05,FIFA Men's World Cup
ZDM,LZM,LW,0.061448736975358,176,0.0006562995454545,4.032877814568266e-05,FIFA Men's World Cup
ZDM,LZM,LWB,0.0483622861819723,62,2.9413548387088653e-05,1.4225064447236726e-06,FIFA Men's World Cup
ZDM,LZM,LZM,0.1088510186564397,131,0.0002280116030534,2.481929525785304e-05,FIFA Men's World Cup
ZDM,LZM,RB,0.1280484698898464,182,0.0007377325824175,9.44655283664548e-05,FIFA Men's World Cup
ZDM,LZM,RCB-3,0.0824258051992346,62,2.9413548387088653e-05,2.4244354095724317e-06,FIFA Men's World Cup
ZDM,LZM,RCB-4,0.0825893468255061,182,0.0007377325824175,6.092885211376092e-05,FIFA Men's World Cup
ZDM,LZM,RDM,0.3188805168953126,113,0.0009400128318583,0.0002997517777112,FIFA Men's World Cup
ZDM,LZM,RS,0.2898596247108815,118,0.0001277391525423,3.7026422816814087e-05,FIFA Men's World Cup
ZDM,LZM,RW,0.1901781852199178,176,0.0006562995454545,0.0001248138565152,FIFA Men's World Cup
ZDM,LZM,RWB,0.0779215135294975,62,2.9413548387088653e-05,2.291948208595058e-06,FIFA Men's World Cup
ZDM,LZM,RZM,0.3411577714790341,131,0.0002280116030534,7.778793036906839e-05,FIFA Men's World Cup
ZDM,LZM,ST,0.2333349722919925,126,0.0009604583333333,0.0002241085185959,FIFA Men's World Cup
ZDM,LZM,ZDM,0.2146247289067361,131,0.0002280116030534,4.893692849293155e-05,FIFA Men's World Cup
ZDM,LZM,ZOM,0.3277987402041103,69,0.001891146231884,0.0006199153523533,FIFA Men's World Cup
ZDM,RB,CB-3,0.0170694557571296,54,-0.0015528816666666,-2.6506844905224272e-05,FIFA Men's World Cup
ZDM,RB,GK,0.0010975641569126,202,-0.0025553024752475,-2.804608406901926e-06,FIFA Men's World Cup
ZDM,RB,LB,0.0490842823367466,148,-0.002921050608108,-0.0001433776727683,FIFA Men's World Cup
ZDM,RB,LCB-3,0.0327459339908906,54,-0.0015528816666666,-5.085056055233074e-05,FIFA Men's World Cup
ZDM,RB,LCB-4,0.0190487388333338,148,-0.002921050608108,-5.564233015280229e-05,FIFA Men's World Cup
ZDM,RB,LDM,0.1492529607527412,97,-0.0017212396907216,-0.0002569001200053,FIFA Men's World Cup
ZDM,RB,LS,0.2867771894423627,88,-0.0016341820454545,-0.0004686461340326,FIFA Men's World Cup
ZDM,RB,LW,0.2092771506280621,146,-0.0028487075342465,-0.0005961693957398,FIFA Men's World Cup
ZDM,RB,LWB,0.1838943025880986,54,-0.0015528816666666,-0.0002855660910935,FIFA Men's World Cup
ZDM,RB,LZM,0.2181866554350698,105,-0.0033258176190476,-0.000725649022887,FIFA Men's World Cup
ZDM,RB,RB,0.001490488829152,148,-0.002921050608108,-4.353793300772984e-06,FIFA Men's World Cup
ZDM,RB,RCB-3,0.0,54,-0.0015528816666666,-0.0,FIFA Men's World Cup
ZDM,RB,RCB-4,0.0022197349139244,148,-0.002921050608108,-6.483958020157791e-06,FIFA Men's World Cup
ZDM,RB,RDM,0.0742860619169256,97,-0.0017212396907216,-0.0001278641182388,FIFA Men's World Cup
ZDM,RB,RS,0.2018024762465026,88,-0.0016341820454545,-0.0003297819834103,FIFA Men's World Cup
ZDM,RB,RW,0.0189018779908845,146,-0.0028487075342465,-5.3845922244042056e-05,FIFA Men's World Cup
ZDM,RB,RWB,0.0284126562890627,54,-0.0015528816666666,-4.412149305258676e-05,FIFA Men's World Cup
ZDM,RB,RZM,0.0989142027405827,105,-0.0033258176190476,-0.0003289705982486,FIFA Men's World Cup
ZDM,RB,ST,0.2013560614325011,114,-0.0032663428070175,-0.0006576979229094,FIFA Men's World Cup
ZDM,RB,ZDM,0.0590114591677934,105,-0.0033258176190476,-0.0001962613506259,FIFA Men's World Cup
ZDM,RB,ZOM,0.3384228205486834,67,-0.0020868092537313,-0.0007062238735948,FIFA Men's World Cup
ZDM,RCB-3,CB-3,0.0,14,-0.0030819892857142,-0.0,FIFA Men's World Cup
ZDM,RCB-3,GK,0.0,50,-0.0072614191999999,-0.0,FIFA Men's World Cup
ZDM,RCB-3,LB,0.0439410529584336,36,-0.0088867530555555,-0.0003904932866426,FIFA Men's World Cup
ZDM,RCB-3,LCB-3,0.0,14,-0.0030819892857142,-0.0,FIFA Men's World Cup
ZDM,RCB-3,LCB-4,0.0420375635620774,36,-0.0088867530555555,-0.0003735774464334,FIFA Men's World Cup
ZDM,RCB-3,LDM,0.0639371492154553,14,-0.0046652807142857,-0.0002982847491612,FIFA Men's World Cup
ZDM,RCB-3,LS,0.2364659976147126,30,-0.0040065443333333,-0.0009474115027692,FIFA Men's World Cup
ZDM,RCB-3,LW,0.1574828331027699,27,-0.010932747037037,-0.0017217199769885,FIFA Men's World Cup
ZDM,RCB-3,LWB,0.0562426037515208,14,-0.0030819892857142,-0.0001733391021628,FIFA Men's World Cup
ZDM,RCB-3,LZM,0.147834713365464,36,-0.008271028611111,-0.0012227451439611,FIFA Men's World Cup
ZDM,RCB-3,RB,0.0367112920649666,36,-0.0088867530555555,-0.0003262441869317,FIFA Men's World Cup
ZDM,RCB-3,RCB-3,0.0,14,-0.0030819892857142,-0.0,FIFA Men's World Cup
ZDM,RCB-3,RCB-4,0.0265439021902591,36,-0.0088867530555555,-0.0002358891038956,FIFA Men's World Cup
ZDM,RCB-3,RDM,0.0532879617311615,14,-0.0046652807142857,-0.0002486033001679,FIFA Men's World Cup
ZDM,RCB-3,RS,0.121242145836999,30,-0.0040065443333333,-0.0004857620323643,FIFA Men's World Cup
ZDM,RCB-3,RW,0.0430678825426006,27,-0.010932747037037,-0.000470850265259,FIFA Men's World Cup
ZDM,RCB-3,RWB,0.0,14,-0.0030819892857142,-0.0,FIFA Men's World Cup
ZDM,RCB-3,RZM,0.140829043362497,36,-0.008271028611111,-0.0011648010469266,FIFA Men's World Cup
ZDM,RCB-3,ST,0.2994412079995385,20,-0.0121437314999999,-0.003636333629982,FIFA Men's World Cup
ZDM,RCB-3,ZDM,0.1602472907980475,36,-0.008271028611111,-0.0013254099270436,FIFA Men's World Cup
ZDM,RCB-3,ZOM,0.3665088491628798,16,-0.0023589581249999,-0.0008645790276171,FIFA Men's World Cup
ZDM,RCB-4,CB-3,0.01902072812402,47,-0.0036936859574467,-7.025659637210593e-05,FIFA Men's World Cup
ZDM,RCB-4,GK,0.0007205082638236,202,-0.0043781865841583,-3.1545196144479024e-06,FIFA Men's World Cup
ZDM,RCB-4,LB,0.0198363025748056,155,-0.0045857448387096,-9.0964222151498e-05,FIFA Men's World Cup
ZDM,RCB-4,LCB-3,0.0429882495516408,47,-0.0036936859574467,-0.0001587850937041,FIFA Men's World Cup
ZDM,RCB-4,LCB-4,0.000640312282108,155,-0.0045857448387096,-2.9363087428395997e-06,FIFA Men's World Cup
ZDM,RCB-4,LDM,0.0647404810213978,92,-0.0049448041304347,-0.0003201289979609,FIFA Men's World Cup
ZDM,RCB-4,LS,0.246773197607098,94,-0.003759359468085,-0.0009277091568938,FIFA Men's World Cup
ZDM,RCB-4,LW,0.0663768324412681,150,-0.0047524009333333,-0.0003154493204455,FIFA Men's World Cup
ZDM,RCB-4,LWB,0.0311924574938873,47,-0.0036936859574467,-0.0001152151422234,FIFA Men's World Cup
ZDM,RCB-4,LZM,0.1392866318932102,110,-0.0039042882727272,-0.0005438151634483,FIFA Men's World Cup
ZDM,RCB-4,RB,0.0064516129032258,155,-0.0045857448387096,-2.9585450572320315e-05,FIFA Men's World Cup
ZDM,RCB-4,RCB-3,0.0161218812146317,47,-0.0036936859574467,-5.9549166250110455e-05,FIFA Men's World Cup
ZDM,RCB-4,RCB-4,0.0,155,-0.0045857448387096,-0.0,FIFA Men's World Cup
ZDM,RCB-4,RDM,0.0466958173453103,92,-0.0049448041304347,-0.0002309016704831,FIFA Men's World Cup
ZDM,RCB-4,RS,0.249010147201593,94,-0.003759359468085,-0.0009361186545315,FIFA Men's World Cup
ZDM,RCB-4,RW,0.0432456273982677,150,-0.0047524009333333,-0.0002055205600101,FIFA Men's World Cup
ZDM,RCB-4,RWB,0.007804749777222,47,-0.0036936859574467,-2.8828294653510825e-05,FIFA Men's World Cup
ZDM,RCB-4,RZM,0.1124159605851156,110,-0.0039042882727272,-0.0004389043165798,FIFA Men's World Cup
ZDM,RCB-4,ST,0.2968345170483682,108,-0.0049167953703703,-0.0014594745791895,FIFA Men's World Cup
ZDM,RCB-4,ZDM,0.0697494525228257,110,-0.0039042882727272,-0.000272321969514,FIFA Men's World Cup
ZDM,RCB-4,ZOM,0.3500764030276984,55,-0.0049273827272726,-0.0017249604215044,FIFA Men's World Cup
ZDM,RS,CB-3,0.1600008176537637,14,0.0019772957142857,0.0003163689310289,FIFA Men's World Cup
ZDM,RS,GK,0.0,55,0.0023395214545454,0.0,FIFA Men's World Cup
ZDM,RS,LB,0.1270696967341698,41,0.0024632082926829,0.0003129991307443,FIFA Men's World Cup
ZDM,RS,LCB-3,0.2574363875949798,14,0.0019772957142857,0.0005090278658927,FIFA Men's World Cup
ZDM,RS,LCB-4,0.2132100267715633,41,0.0024632082926829,0.0005251807060268,FIFA Men's World Cup
